Record_ID,Tenure,Late_Payments,Revenue
R008683,24,5,1006.85
R008684,52,0,12036.94
R008685,7,2,1552.45
R008686,32,4,2696.02
R008687,18,4,9416.06
R008688,33,1,2555.84
R008689,44,1,7028.27
R008690,11,0,8333.67
R008691,22,0,11866.8
R008692,41,5,6619.98
R008693,55,5,1800.07
R008694,10,0,2404.13
R008695,49,0,899.38
R008696,42,4,13763.46
R008697,25,0,3087.84
R008698,47,3,1600.88
R008699,49,1,4595.99
R008700,50,0,5313.11
R008701,24,0,1102.52
R008702,52,5,10908.91
R008703,39,1,1115.88
R008704,27,0,10734.93
R008705,20,0,6225.61
R008706,27,0,9151.71
R008707,4,7,13190.55
R008708,55,0,1685.48
R008709,36,5,3474.23
R008710,37,1,7868.53
R008711,40,2,1138.87
R008712,50,2,3627.77
R008713,55,1,8917.76
R008714,4,1,6910.84
R008715,21,0,2117.1
R008716,28,1,7199.5
R008717,42,1,7778.52
R008718,45,1,10373.69
R008719,5,1,6697.4
R008720,60,6,11003.02
R008721,41,0,193.57
R008722,8,1,14854.14
R008723,37,3,10219.04
R008724,25,2,8573.79
R008725,54,0,9445.53
R008726,56,2,9731.19
R008727,59,6,14134.48
R008728,13,7,7965.24
R008729,1,8,12198.08
R008730,34,1,2119.94
R008731,40,1,1893.44
R008732,21,6,8665.21
R008733,60,5,7452.21
R008734,42,3,9972.94
R008735,51,0,8353.01
R008736,41,0,2953.77
R008737,41,2,8345.29
R008738,28,0,8145.02
R008739,32,1,13393.74
R008740,28,1,5993.42
R008741,21,1,9277.46
R008742,14,7,14998.18
R008743,4,1,2776.79
R008744,4,3,4204.97
R008745,32,3,7954.66
R008746,1,0,4307.87
R008747,53,3,14229.61
R008748,2,0,2553.61
R008749,42,0,3459.26
R008750,43,1,7187.37
R008751,36,1,7376.98
R008752,8,0,5268.23
R008753,12,0,5751.47
R008754,56,0,3455.03
R008755,51,1,9957.83
R008756,39,1,639.56
R008757,20,1,12052.48
R008758,46,1,3197.44
R008759,45,0,5848.69
R008760,15,2,10132.45
R008761,56,3,12559.07
R008762,32,0,2779.01
R008763,30,1,12156.6
R008764,17,3,1879.6
R008765,22,1,7645.94
R008766,42,0,11889.67
R008767,46,3,8162.2
R008768,39,5,5680.29
R008769,3,5,12919.08
R008770,23,3,8985.82
R008771,20,0,13262.68
R008772,56,3,10558.39
R008773,49,0,9633.59
R008774,37,2,7893.76
R008775,2,4,7242.62
R008776,29,0,3798.76
R008777,1,1,13043.17
R008778,47,0,11004.89
R008779,22,0,13098.46
R008780,59,0,7208.32
R008781,54,0,1080.12
R008782,58,0,8498.93
R008783,51,3,3742.48
R008784,17,4,5660.38
R008785,22,0,8377.29
R008786,60,0,12521.24
R008787,4,0,4942.0
R008788,36,2,2753.93
R008789,28,3,5813.57
R008790,47,1,881.37
R008791,17,1,5792.94
R008792,50,0,106.83
R008793,57,0,6676.98
R008794,15,2,1239.22
R008795,34,8,6044.89
R008796,13,0,14530.89
R008797,19,1,547.64
R008798,31,1,11072.78
R008799,9,1,3354.83
R008800,28,2,14240.49
R008801,31,0,13906.74
R008802,27,3,5548.98
R008803,46,0,1069.05
R008804,48,4,8943.36
R008805,50,0,6015.71
R008806,1,0,8301.07
R008807,11,0,5121.13
R008808,8,3,13000.17
R008809,38,0,10096.13
R008810,40,3,14094.36
R008811,34,6,14723.13
R008812,41,0,11199.37
R008813,24,0,5464.24
R008814,32,7,1985.11
R008815,54,6,10744.32
R008816,12,1,7048.49
R008817,21,7,6704.01
R008818,26,0,8828.99
R008819,57,0,4301.84
R008820,33,0,2682.32
R008821,52,2,14232.53
R008822,42,1,4979.49
R008823,56,2,12819.28
R008824,45,2,1566.62
R008825,42,1,8052.07
R008826,38,1,11729.02
R008827,15,1,8215.32
R008828,50,0,7769.97
R008829,14,0,7403.88
R008830,11,0,7636.39
R008831,52,0,2913.76
R008832,59,1,2149.65
R008833,31,0,495.13
R008834,47,0,7893.14
R008835,2,0,3593.46
R008836,16,2,11071.97
R008837,37,4,7229.84
R008838,23,1,6671.98
R008839,6,1,6062.42
R008840,53,3,7076.05
R008841,38,0,5518.01
R008842,44,0,6411.37
R008843,31,2,7228.27
R008844,10,0,11956.05
R008845,13,2,10887.5
R008846,20,0,5636.75
R008847,37,1,10627.08
R008848,26,3,6557.47
R008849,14,0,8942.29
R008850,21,0,986.18
R008851,2,0,2122.9
R008852,12,6,2369.27
R008853,43,1,5590.59
R008854,48,2,8131.99
R008855,44,3,5247.15
R008856,19,1,5709.99
R008857,51,0,6397.4
R008858,46,0,13685.21
R008859,48,2,10197.0
R008860,15,1,10019.32
R008861,3,0,199.45
R008862,10,2,7598.69
R008863,41,0,12201.19
R008864,41,1,12214.51
R008865,44,1,5986.15
R008866,16,0,1249.8
R008867,55,0,2233.79
R008868,8,0,10237.09
R008869,1,1,10158.33
R008870,19,0,5336.64
R008871,36,0,4419.23
R008872,52,5,14940.52
R008873,4,5,8287.31
R008874,29,0,8500.99
R008875,51,3,10289.05
R008876,43,0,6479.74
R008877,17,2,1041.39
R008878,25,3,7020.05
R008879,23,5,12680.11
R008880,55,0,7852.31
R008881,13,0,6508.69
R008882,41,4,10208.19
R008883,50,5,4145.25
R008884,42,3,11374.1
R008885,37,0,10763.75
R008886,17,2,2486.56
R008887,48,1,3913.04
R008888,57,0,1283.73
R008889,48,0,3397.56
R008890,54,6,14324.95
R008891,2,0,7405.19
R008892,44,0,2949.97
R008893,57,1,9741.49
R008894,45,2,14076.18
R008895,16,1,14815.86
R008896,1,1,3875.88
R008897,11,1,4889.05
R008898,16,1,4733.94
R008899,37,0,14313.36
R008900,4,2,4006.66
R008901,56,0,6029.33
R008902,57,2,6556.3
R008903,43,0,11747.9
R008904,41,0,7365.7
R008905,17,0,10123.95
R008906,48,2,6452.02
R008907,39,5,9511.42
R008908,58,3,9311.04
R008909,26,0,1461.05
R008910,34,0,13355.4
R008911,18,3,5728.13
R008912,6,3,9720.78
R008913,41,0,10946.57
R008914,10,2,10046.88
R008915,10,2,13266.71
R008916,56,0,13705.48
R008917,41,2,6481.87
R008918,39,4,10915.8
R008919,35,0,4565.91
R008920,8,1,8851.32
R008921,27,0,4139.96
R008922,16,7,4871.67
R008923,19,1,4406.54
R008924,49,0,12684.94
R008925,33,2,1568.4
R008926,28,2,9660.87
R008927,10,1,3539.64
R008928,39,0,13853.2
R008929,20,0,1576.87
R008930,52,0,7581.33
R008931,20,2,1264.52
R008932,25,0,13395.34
R008933,13,3,1713.79
R008934,52,7,2708.01
R008935,27,0,10836.06
R008936,3,1,526.78
R008937,36,0,10621.96
R008938,17,0,14480.96
R008939,60,0,13780.1
R008940,26,5,13647.21
R008941,40,0,3420.51
R008942,17,0,338.39
R008943,6,1,9790.19
R008944,46,0,10265.4
R008945,57,2,12518.93
R008946,3,0,14731.76
R008947,27,0,3187.16
R008948,53,2,9225.58
R008949,47,2,8951.9
R008950,15,1,9549.83
R008951,16,1,8152.83
R008952,21,3,10087.38
R008953,31,0,7943.98
R008954,24,2,12243.29
R008955,58,2,14733.95
R008956,45,1,9124.52
R008957,26,0,668.89
R008958,30,2,4095.57
R008959,57,6,14581.82
R008960,30,0,873.66
R008961,31,1,5923.2
R008962,27,0,13686.23
R008963,30,6,3032.27
R008964,19,1,13361.64
R008965,53,1,10139.45
R008966,23,3,7079.7
R008967,18,5,6768.54
R008968,39,6,6641.21
R008969,44,2,7146.03
R008970,51,1,12372.03
R008971,43,1,6872.64
R008972,13,6,4386.24
R008973,25,1,1538.19
R008974,12,3,3533.14
R008975,19,0,2125.93
R008976,18,7,8109.56
R008977,36,2,7068.81
R008978,44,0,3464.22
R008979,32,0,11599.85
R008980,23,1,13360.54
R008981,40,2,1967.76
R008982,41,2,14789.33
R008983,50,4,9722.53
R008984,40,4,1816.13
R008985,9,5,9976.45
R008986,14,0,12358.87
R008987,39,0,12509.3
R008988,48,0,9185.43
R008989,49,2,7475.2
R008990,51,5,2814.51
R008991,22,1,5733.66
R008992,49,0,8500.63
R008993,49,0,1441.12
R008994,53,2,11464.82
R008995,47,2,1823.65
R008996,16,2,8149.57
R008997,4,1,7399.55
R008998,28,7,5387.55
R008999,14,1,12561.15
R009000,34,1,1769.73
R009001,31,2,6941.67
R009002,1,7,8567.63
R009003,8,2,9832.99
R009004,60,7,5083.69
R009005,18,0,13671.98
R009006,2,5,11134.88
R009007,44,0,7361.79
R009008,45,1,2386.4
R009009,43,1,8590.92
R009010,29,4,14703.28
R009011,20,8,1058.49
R009012,58,0,9801.69
R009013,29,1,145.45
R009014,15,0,6688.61
R009015,35,6,6688.26
R009016,34,1,2973.96
R009017,43,5,13589.77
R009018,18,0,9506.18
R009019,25,1,342.97
R009020,26,0,2915.14
R009021,22,1,6876.01
R009022,56,0,2580.62
R009023,32,8,8780.66
R009024,21,0,13348.96
R009025,49,0,1141.07
R009026,60,2,14096.28
R009027,60,0,11595.25
R009028,58,0,372.02
R009029,37,0,8041.85
R009030,37,1,1941.78
R009031,25,0,2088.6
R009032,33,8,2546.31
R009033,38,1,11780.26
R009034,28,0,10826.93
R009035,21,0,9612.05
R009036,43,0,13218.49
R009037,26,2,13204.96
R009038,47,0,12139.67
R009039,16,0,14755.79
R009040,43,0,9010.35
R009041,51,1,8039.68
R009042,19,3,10392.66
R009043,9,0,9965.41
R009044,43,0,5502.78
R009045,51,0,14505.75
R009046,7,0,1247.36
R009047,20,4,7104.96
R009048,18,1,6587.14
R009049,28,1,5842.72
R009050,36,5,4063.39
R009051,32,5,2611.39
R009052,40,1,5634.75
R009053,59,0,5509.8
R009054,45,0,9458.3
R009055,17,7,13062.35
R009056,47,0,4360.23
R009057,5,0,11785.28
R009058,60,1,8850.42
R009059,26,5,11087.49
R009060,56,0,4036.09
R009061,4,0,12533.19
R009062,47,0,10700.37
R009063,23,3,14074.72
R009064,3,5,10823.54
R009065,5,0,14371.74
R009066,35,0,14137.27
R009067,4,2,192.47
R009068,27,0,13889.87
R009069,17,1,9033.78
R009070,33,0,6601.2
R009071,36,2,2821.51
R009072,10,1,11899.48
R009073,18,0,2732.55
R009074,1,1,13340.74
R009075,22,0,9196.61
R009076,54,0,3688.43
R009077,50,0,776.52
R009078,56,4,10315.76
R009079,37,7,6805.07
R009080,3,1,10440.13
R009081,1,7,14394.27
R009082,39,0,11567.83
R009083,54,0,6677.78
R009084,38,0,1454.31
R009085,53,1,1389.5
R009086,2,1,6101.46
R009087,16,0,1273.71
R009088,37,6,1787.71
R009089,14,6,2180.88
R009090,14,2,3813.26
R009091,30,4,3673.08
R009092,18,3,13515.42
R009093,52,3,11241.56
R009094,44,2,5177.42
R009095,15,5,13760.8
R009096,15,7,3304.56
R009097,28,1,13185.25
R009098,50,2,4287.91
R009099,39,2,2404.47
R009100,3,0,14527.96
R009101,56,1,8586.16
R009102,22,2,14712.47
R009103,47,2,13371.47
R009104,48,0,10586.36
R009105,56,0,13778.47
R009106,56,4,11137.42
R009107,23,1,6261.19
R009108,14,0,1272.89
R009109,47,0,10554.8
R009110,18,1,2761.27
R009111,24,1,10557.65
R009112,59,2,4106.46
R009113,24,0,834.0
R009114,19,1,3375.56
R009115,13,1,14560.19
R009116,15,1,6415.23
R009117,32,4,14499.05
R009118,4,1,9512.05
R009119,45,2,14312.8
R009120,3,2,12982.35
R009121,1,1,3170.05
R009122,18,1,6165.34
R009123,1,1,6074.23
R009124,43,0,11608.65
R009125,37,0,14272.01
R009126,20,2,5590.46
R009127,37,1,4054.07
R009128,19,2,12827.26
R009129,43,1,5856.13
R009130,39,0,7123.85
R009131,48,1,13919.37
R009132,25,0,662.06
R009133,54,1,4728.28
R009134,20,4,8315.63
R009135,33,0,884.19
R009136,29,0,4775.55
R009137,6,0,1067.62
R009138,47,1,7359.26
R009139,41,6,13569.54
R009140,47,0,8255.64
R009141,58,0,7080.94
R009142,38,4,729.76
R009143,36,3,10121.57
R009144,47,0,1646.51
R009145,20,0,11427.2
R009146,6,5,11210.77
R009147,13,3,11766.6
R009148,1,4,14910.43
R009149,19,0,4524.03
R009150,28,1,8207.4
R009151,22,0,1466.2
R009152,4,0,11662.99
R009153,3,0,6840.77
R009154,43,2,189.29
R009155,21,1,12953.99
R009156,2,0,2582.14
R009157,46,0,8472.61
R009158,32,1,3719.73
R009159,31,0,3289.27
R009160,9,0,14414.53
R009161,12,1,13249.8
R009162,41,4,6549.51
R009163,48,0,3585.0
R009164,30,0,9315.13
R009165,19,0,3241.02
R009166,22,0,4215.25
R009167,25,0,5936.51
R009168,7,1,13481.76
R009169,23,1,11871.39
R009170,25,0,6013.02
R009171,44,0,1485.58
R009172,56,6,13377.06
R009173,36,3,11233.42
R009174,15,0,14100.89
R009175,26,1,5886.4
R009176,4,5,7602.23
R009177,22,1,10094.55
R009178,33,2,3842.67
R009179,20,3,11333.57
R009180,43,0,5879.4
R009181,44,6,3727.05
R009182,27,0,1152.49
R009183,24,2,9352.6
R009184,30,5,4653.8
R009185,24,0,6052.99
R009186,12,0,10583.27
R009187,8,3,12756.45
R009188,55,0,11376.31
R009189,1,4,3037.96
R009190,19,0,3343.02
R009191,7,5,11362.8
R009192,55,2,14026.86
R009193,60,1,14453.52
R009194,59,0,7470.34
R009195,30,0,7555.67
R009196,29,4,14507.83
R009197,53,2,12346.94
R009198,23,0,10660.14
R009199,25,0,12965.51
R009200,19,0,9541.75
R009201,19,0,1884.56
R009202,20,2,1396.61
R009203,28,3,9741.24
R009204,50,1,14636.29
R009205,47,2,14394.77
R009206,54,2,11907.56
R009207,40,0,2927.09
R009208,1,1,12718.14
R009209,38,3,7052.78
R009210,7,2,4672.03
R009211,24,2,11343.72
R009212,44,0,14622.09
R009213,4,2,8922.94
R009214,53,0,3778.57
R009215,20,1,13436.77
R009216,29,2,12676.72
R009217,31,2,2646.97
R009218,38,2,9954.98
R009219,1,0,7166.1
R009220,42,1,616.24
R009221,5,3,13543.89
R009222,50,6,8314.57
R009223,26,0,11711.64
R009224,12,0,12262.2
R009225,42,2,7538.02
R009226,7,3,7572.16
R009227,58,1,6684.6
R009228,36,0,4360.87
R009229,39,2,12114.12
R009230,30,0,1169.39
R009231,24,1,9686.55
R009232,48,0,1512.64
R009233,52,1,10829.95
R009234,24,0,12279.69
R009235,59,1,4065.36
R009236,49,1,5998.2
R009237,59,0,3691.72
R009238,13,4,484.87
R009239,33,5,14952.06
R009240,44,2,10909.14
R009241,60,3,5055.6
R009242,13,1,1432.72
R009243,21,1,3059.39
R009244,56,1,12419.33
R009245,53,0,3906.92
R009246,22,1,471.17
R009247,32,5,14479.57
R009248,30,0,7337.93
R009249,30,0,1489.56
R009250,50,1,2446.03
R009251,58,4,193.63
R009252,54,2,12467.44
R009253,54,2,657.72
R009254,18,2,13884.05
R009255,2,2,3074.42
R009256,18,2,3387.49
R009257,38,1,8868.54
R009258,50,3,434.49
R009259,14,5,7075.33
R009260,5,3,12539.74
R009261,31,1,1618.85
R009262,5,0,14727.34
R009263,37,0,4490.01
R009264,10,0,11981.99
R009265,2,0,13964.51
R009266,5,0,11320.04
R009267,20,0,13056.37
R009268,52,0,7807.5
R009269,29,3,4393.29
R009270,14,2,7687.52
R009271,21,0,3869.17
R009272,55,0,14471.59
R009273,3,0,973.34
R009274,52,0,10395.5
R009275,46,1,13670.5
R009276,56,1,9070.97
R009277,11,2,8560.8
R009278,6,0,7267.44
R009279,21,2,3580.86
R009280,39,0,14919.08
R009281,33,1,14213.35
R009282,56,1,12253.68
R009283,44,5,173.55
R009284,14,2,9705.56
R009285,38,1,8580.2
R009286,18,2,13018.16
R009287,41,0,12543.4
R009288,53,2,8852.55
R009289,45,0,10430.09
R009290,60,0,13312.28
R009291,5,2,14216.67
R009292,4,1,11640.97
R009293,29,4,8982.2
R009294,58,0,10354.36
R009295,10,1,4889.46
R009296,55,0,14798.72
R009297,15,7,5664.55
R009298,47,4,11572.61
R009299,10,1,9145.96
R009300,40,1,14095.63
R009301,44,2,10077.26
R009302,40,1,3434.17
R009303,21,5,1453.22
R009304,33,2,9529.45
R009305,39,7,9818.24
R009306,23,0,3463.49
R009307,16,2,8274.58
R009308,30,0,4577.44
R009309,15,0,993.31
R009310,49,0,4141.33
R009311,42,0,2018.68
R009312,59,3,14711.32
R009313,1,2,4845.86
R009314,49,3,11271.95
R009315,42,1,8002.96
R009316,55,5,12656.76
R009317,39,5,7207.13
R009318,42,0,14307.72
R009319,21,0,1463.94
R009320,13,1,3485.48
R009321,13,4,10485.41
R009322,11,1,10031.67
R009323,44,2,14907.01
R009324,43,3,8524.36
R009325,41,0,12400.86
R009326,16,2,10309.84
R009327,52,1,12902.44
R009328,26,0,8787.5
R009329,12,1,4706.23
R009330,36,8,365.58
R009331,29,4,11077.76
R009332,6,0,874.78
R009333,14,2,7381.26
R009334,17,2,14803.68
R009335,10,3,6708.81
R009336,16,0,5754.67
R009337,4,1,12110.02
R009338,35,1,14017.23
R009339,2,2,4566.62
R009340,37,0,13851.37
R009341,2,1,6192.58
R009342,23,0,14996.83
R009343,55,0,5707.22
R009344,30,3,7612.5
R009345,28,1,7256.07
R009346,55,0,8124.6
R009347,1,2,7053.3
R009348,18,0,13695.25
R009349,54,1,7866.13
R009350,45,1,3850.3
R009351,20,0,9818.0
R009352,31,2,14733.02
R009353,48,0,10013.79
R009354,57,1,9724.08
R009355,5,1,2153.49
R009356,27,0,12304.63
R009357,39,0,1954.13
R009358,33,0,12137.87
R009359,28,2,12366.54
R009360,54,0,3392.45
R009361,30,4,9542.49
R009362,42,2,1060.81
R009363,33,4,3705.29
R009364,30,0,2162.41
R009365,22,7,11083.51
R009366,43,1,10008.38
R009367,10,1,10638.6
R009368,24,0,2544.4
R009369,13,5,6839.68
R009370,35,4,5212.85
R009371,9,0,6998.27
R009372,24,2,8163.94
R009373,47,1,579.22
R009374,2,8,10844.37
R009375,4,5,7417.13
R009376,27,6,7457.46
R009377,19,1,5624.82
R009378,50,0,8090.13
R009379,22,0,7814.77
R009380,28,1,2804.34
R009381,6,2,8370.46
R009382,19,0,4600.47
R009383,26,0,11076.65
R009384,13,4,2692.71
R009385,31,8,9253.39
R009386,22,2,3122.82
R009387,51,0,1596.91
R009388,25,0,2208.96
R009389,15,0,5154.02
R009390,30,0,12823.17
R009391,48,5,1332.87
R009392,36,1,5597.02
R009393,22,2,3990.4
R009394,35,1,6353.32
R009395,12,0,3950.72
R009396,39,2,577.31
R009397,19,0,3740.74
R009398,39,2,1306.36
R009399,3,0,2174.47
R009400,2,0,10847.16
R009401,13,2,4027.38
R009402,52,2,10797.17
R009403,49,0,11704.13
R009404,22,0,12001.17
R009405,56,0,1767.3
R009406,39,4,1881.63
R009407,44,0,5731.68
R009408,29,4,1837.02
R009409,59,2,5998.05
R009410,45,0,9995.51
R009411,58,1,1643.7
R009412,19,0,12953.31
R009413,23,1,1365.58
R009414,40,1,6991.48
R009415,26,5,1793.41
R009416,32,1,14808.34
R009417,6,1,13280.31
R009418,58,1,12654.09
R009419,24,0,5656.81
R009420,42,2,12627.29
R009421,42,1,11607.57
R009422,52,1,5408.43
R009423,24,1,4822.58
R009424,42,0,7483.71
R009425,14,2,8467.42
R009426,45,0,10198.2
R009427,28,0,14875.44
R009428,3,4,12690.77
R009429,58,2,4469.9
R009430,13,0,3862.82
R009431,35,2,11343.44
R009432,12,3,2143.67
R009433,50,0,12375.51
R009434,28,0,14701.15
R009435,29,3,5131.9
R009436,22,2,13061.14
R009437,15,0,13600.43
R009438,33,2,11948.73
R009439,7,0,12100.26
R009440,21,0,10580.79
R009441,20,0,2729.02
R009442,27,5,8359.05
R009443,10,0,5130.54
R009444,52,0,8425.46
R009445,48,2,3624.03
R009446,54,3,1033.01
R009447,42,1,715.57
R009448,29,1,9583.94
R009449,51,3,10116.84
R009450,21,2,5333.16
R009451,7,0,7035.5
R009452,1,2,11769.56
R009453,43,0,4519.48
R009454,43,2,1818.12
R009455,53,0,13230.05
R009456,32,3,7689.2
R009457,28,1,14337.37
R009458,53,0,12107.66
R009459,14,1,4165.13
R009460,17,0,12721.37
R009461,37,1,4494.57
R009462,12,0,14386.57
R009463,57,7,5015.07
R009464,10,0,13898.97
R009465,58,1,9707.44
R009466,25,0,6333.61
R009467,41,2,3197.29
R009468,1,2,6219.65
R009469,42,6,11370.5
R009470,33,0,7038.52
R009471,45,3,2648.66
R009472,2,0,14885.65
R009473,12,6,1685.82
R009474,49,5,7006.68
R009475,29,0,3988.23
R009476,7,1,6985.91
R009477,32,5,649.71
R009478,40,0,6198.35
R009479,8,1,11305.16
R009480,44,2,760.18
R009481,49,1,1117.91
R009482,40,0,456.5
R009483,57,3,5097.52
R009484,23,5,1919.84
R009485,35,0,5907.95
R009486,32,0,5810.32
R009487,16,0,6628.28
R009488,37,5,9075.49
R009489,7,4,7966.94
R009490,51,0,14257.29
R009491,26,0,5970.38
R009492,29,6,3765.69
R009493,57,4,9698.69
R009494,50,0,11585.65
R009495,4,0,6742.64
R009496,43,4,1518.3
R009497,50,1,8244.18
R009498,45,1,2658.64
R009499,52,4,14819.8
R009500,29,4,827.58
R009501,32,1,11305.26
R009502,46,1,3053.08
R009503,19,4,10263.96
R009504,6,0,4414.08
R009505,54,2,8231.54
R009506,36,3,6440.98
R009507,18,5,5561.32
R009508,42,0,3899.63
R009509,23,2,10176.88
R009510,57,2,11424.91
R009511,36,0,13633.44
R009512,25,4,11657.26
R009513,59,0,5401.37
R009514,38,1,5057.45
R009515,3,0,2618.74
R009516,57,7,7259.41
R009517,11,1,10752.48
R009518,35,3,6663.83
R009519,14,0,8443.76
R009520,2,3,862.1
R009521,58,0,14347.43
R009522,48,0,1910.29
R009523,16,0,2804.03
R009524,34,0,10487.18
R009525,11,3,4028.86
R009526,59,2,13025.99
R009527,30,0,14301.62
R009528,53,6,2637.8
R009529,54,2,7123.16
R009530,39,1,11738.54
R009531,59,0,6920.12
R009532,56,2,7177.08
R009533,55,2,5243.33
R009534,16,1,3431.39
R009535,53,1,10754.18
R009536,22,0,14141.38
R009537,56,5,2181.99
R009538,44,2,6519.69
R009539,39,1,12563.87
R009540,49,1,14875.44
R009541,2,7,14112.77
R009542,51,2,8883.24
R009543,56,0,12381.49
R009544,14,6,10340.01
R009545,33,7,9835.21
R009546,49,2,10721.12
R009547,18,2,8302.49
R009548,44,1,6119.14
R009549,33,0,14745.13
R009550,57,6,6017.23
R009551,2,0,14791.94
R009552,8,3,3857.19
R009553,31,0,8868.65
R009554,49,8,12469.72
R009555,33,0,7978.77
R009556,48,2,1229.68
R009557,17,2,13811.92
R009558,35,5,8120.4
R009559,25,8,10333.86
R009560,17,0,8279.73
R009561,41,0,4859.46
R009562,26,2,14991.75
R009563,32,0,3572.93
R009564,10,0,14359.02
R009565,57,0,12734.77
R009566,17,1,8748.07
R009567,37,1,2711.76
R009568,4,0,12741.49
R009569,24,0,2787.53
R009570,32,3,10557.64
R009571,19,3,3884.73
R009572,18,0,9625.49
R009573,28,0,10066.83
R009574,22,5,3049.32
R009575,36,0,10045.32
R009576,29,2,1696.62
R009577,48,0,5626.21
R009578,36,0,11185.07
R009579,6,3,10384.13
R009580,8,0,4499.63
R009581,58,0,11908.83
R009582,4,0,4990.75
R009583,42,2,7400.55
R009584,39,2,2702.77
R009585,27,5,14899.71
R009586,3,1,2137.98
R009587,27,1,10884.38
R009588,16,3,1146.21
R009589,10,0,3816.45
R009590,14,1,13272.47
R009591,14,2,6541.75
R009592,9,0,3877.06
R009593,56,0,10992.61
R009594,22,0,9166.36
R009595,12,1,13495.18
R009596,53,6,13171.54
R009597,37,1,7831.16
R009598,41,5,8886.23
R009599,6,4,11970.71
R009600,33,2,14763.41
R009601,9,7,14998.1
R009602,41,2,13355.19
R009603,34,1,5821.7
R009604,32,4,14471.2
R009605,23,2,5556.88
R009606,39,1,13664.84
R009607,27,5,12274.02
R009608,21,3,8283.34
R009609,15,2,13852.82
R009610,41,4,3993.21
R009611,6,0,4882.51
R009612,11,1,2461.31
R009613,14,2,6082.94
R009614,37,0,1170.19
R009615,40,2,14448.24
R009616,57,0,11039.56
R009617,40,2,9461.29
R009618,32,0,10781.77
R009619,25,0,1598.99
R009620,25,0,5827.04
R009621,43,3,12431.11
R009622,29,0,11225.36
R009623,19,0,3273.39
R009624,28,0,144.82
R009625,5,4,6543.6
R009626,30,0,6283.34
R009627,40,0,6215.13
R009628,44,0,3031.42
R009629,36,1,2387.71
R009630,6,1,7271.18
R009631,32,0,5601.21
R009632,57,0,12507.46
R009633,30,0,3972.51
R009634,46,2,11936.29
R009635,41,0,6202.69
R009636,7,4,11882.52
R009637,35,5,11165.39
R009638,13,1,4477.31
R009639,2,2,9815.81
R009640,8,5,13481.98
R009641,28,0,5541.44
R009642,28,3,9794.81
